stimulus_id,prompt_group,phrasing_id,cell_id,family,direction,frame_type,negation,concept,concept_number,split,other_concept,carrier,carrier_order,target,similarity_to_this_concept,max_similarity,n_prompt_tokens,prompt
T2_milk_c4,T2|milk|4,T2,base_bare_syn,baseline,neutral,none,syntactic,milk,mass,held_out,,The cat jumped onto the windowsill to watch birds.,4,The cat jumped onto the windowsill to watch birds.,0.149,1.957,30,"Write exactly this sentence and nothing else:
""The cat jumped onto the windowsill to watch birds.""
While you write it: not milk."
T3_milk_c4,T3|milk|4,T3,base_filler_none,baseline,neutral,none,none,milk,mass,held_out,,The cat jumped onto the windowsill to watch birds.,4,The cat jumped onto the windowsill to watch birds.,0.149,1.957,34,"Write exactly this sentence and nothing else:
""The cat jumped onto the windowsill to watch birds.""
While you write it: . . . . . milk."
T4_milk_c4,T4|milk|4,T4,base_filler_adjacent,baseline,neutral,none,syntactic,milk,mass,held_out,,The cat jumped onto the windowsill to watch birds.,4,The cat jumped onto the windowsill to watch birds.,0.149,1.957,34,"Write exactly this sentence and nothing else:
""The cat jumped onto the windowsill to watch birds.""
While you write it: . . . . not milk."
T5_milk_c4,T5|milk|4,T5,base_filler_detached,baseline,neutral,none,syntactic,milk,mass,held_out,,The cat jumped onto the windowsill to watch birds.,4,The cat jumped onto the windowsill to watch birds.,0.149,1.957,34,"Write exactly this sentence and nothing else:
""The cat jumped onto the windowsill to watch birds.""
While you write it: not . . . . milk."
T6_milk_c4,T6|milk|4,T6,floor_control,control,away,declarative,morphological,milk,mass,held_out,trees,The cat jumped onto the windowsill to watch birds.,4,The cat jumped onto the windowsill to watch birds.,0.149,1.957,34,"Write exactly this sentence and nothing else:
""The cat jumped onto the windowsill to watch birds.""
While you write it: trees are irrelevant to this task."
T7_milk_c4,T7|-|4,T7,base_absent,baseline,none,none,none,milk,mass,held_out,,The cat jumped onto the windowsill to watch birds.,4,The cat jumped onto the windowsill to watch birds.,0.149,1.957,21,"Write exactly this sentence and nothing else:
""The cat jumped onto the windowsill to watch birds."""
A1_milk_c5,A1|milk|5,A1,focus_imp_none,focus,toward,imperative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,31,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: concentrate on milk."
A2_milk_c5,A2|milk|5,A2,focus_imp_none,focus,toward,imperative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,31,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: think about milk."
B1_milk_c5,B1|milk|5,B1,focus_decl_none,focus,toward,declarative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,34,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk is relevant to this task."
B2_milk_c5,B2|milk|5,B2,focus_decl_none,focus,toward,declarative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,34,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk is related to this task."
B3_milk_c5,B3|milk|5,B3,focus_decl_none,focus,toward,declarative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,33,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk is the point here."
C1_milk_c5,C1|milk|5,C1,focus_imp_syn,focus_neg,toward,imperative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,32,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not ignore milk."
C2_milk_c5,C2|milk|5,C2,focus_imp_syn,focus_neg,toward,imperative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,32,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not overlook milk."
C3_milk_c5,C3|milk|5,C3,focus_imp_syn,focus_neg,toward,imperative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,33,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not set milk aside."
C4_milk_c5,C4|milk|5,C4,focus_imp_syn,focus_neg,toward,imperative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,33,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not skip past milk."
D1_milk_c5,D1|milk|5,D1,focus_imp_both,focus_neg,toward,imperative,both,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,32,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not disregard milk."
D2_milk_c5,D2|milk|5,D2,focus_imp_both,focus_neg,toward,imperative,both,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,32,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not discount milk."
D3_milk_c5,D3|milk|5,D3,focus_imp_both,focus_neg,toward,imperative,both,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,35,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not de-emphasize milk."
D4_milk_c5,D4|milk|5,D4,focus_imp_both,focus_neg,toward,imperative,both,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,33,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not disattend milk."
E1_milk_c5,E1|milk|5,E1,focus_decl_syn,focus_neg,toward,declarative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,35,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk is not beside the point here."
E2_milk_c5,E2|milk|5,E2,focus_decl_syn,focus_neg,toward,declarative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,33,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk is not extraneous here."
E3_milk_c5,E3|milk|5,E3,focus_decl_syn,focus_neg,toward,declarative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,36,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk does not belong to a different task."
F1_milk_c5,F1|milk|5,F1,focus_decl_both,focus_neg,toward,declarative,both,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,35,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk is not irrelevant to this task."
F2_milk_c5,F2|milk|5,F2,focus_decl_both,focus_neg,toward,declarative,both,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,37,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk is not unrelated to what you are writing."
F3_milk_c5,F3|milk|5,F3,focus_decl_both,focus_neg,toward,declarative,both,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,35,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk is not immaterial to this task."
G1_milk_c5,G1|milk|5,G1,mental_imp_syn,mental,away,imperative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,37,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: whatever you do, do not think about milk."
G2_milk_c5,G2|milk|5,G2,mental_imp_syn,mental,away,imperative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,33,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not think about milk."
G3_milk_c5,G3|milk|5,G3,mental_imp_syn,mental,away,imperative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,32,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not consider milk."
H1_milk_c5,H1|milk|5,H1,output_imp_syn,output,away,imperative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,32,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not mention milk."
H2_milk_c5,H2|milk|5,H2,output_imp_syn,output,away,imperative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,32,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not write milk."
I1_milk_c5,I1|milk|5,I1,away_imp_none,disregard,away,imperative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,31,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: set milk aside."
I2_milk_c5,I2|milk|5,I2,away_imp_none,disregard,away,imperative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,31,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: skip past milk."
I3_milk_c5,I3|milk|5,I3,away_imp_none,disregard,away,imperative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,31,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: pass over milk."
I4_milk_c5,I4|milk|5,I4,away_imp_none,disregard,away,imperative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,31,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: leave milk out."
I5_milk_c5,I5|milk|5,I5,away_imp_none,disregard,away,imperative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,30,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: ignore milk."
J1_milk_c5,J1|milk|5,J1,away_imp_morph,disregard,away,imperative,morphological,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,30,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: disregard milk."
J2_milk_c5,J2|milk|5,J2,away_imp_morph,disregard,away,imperative,morphological,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,30,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: discount milk."
J3_milk_c5,J3|milk|5,J3,away_imp_morph,disregard,away,imperative,morphological,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,33,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: de-emphasize milk."
J4_milk_c5,J4|milk|5,J4,away_imp_morph,disregard,away,imperative,morphological,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,31,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: disattend milk."
K1_milk_c5,K1|milk|5,K1,relevance_decl_none,relevance,away,declarative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,34,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk is beside the point here."
K2_milk_c5,K2|milk|5,K2,relevance_decl_none,relevance,away,declarative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,32,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk is extraneous here."
K3_milk_c5,K3|milk|5,K3,relevance_decl_none,relevance,away,declarative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,34,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk belongs to a different task."
L1_milk_c5,L1|milk|5,L1,relevance_decl_morph,relevance,away,declarative,morphological,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,34,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk is irrelevant to this task."
L2_milk_c5,L2|milk|5,L2,relevance_decl_morph,relevance,away,declarative,morphological,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,36,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk is unrelated to what you are writing."
L3_milk_c5,L3|milk|5,L3,relevance_decl_morph,relevance,away,declarative,morphological,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,34,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk is immaterial to this task."
M1_milk_c5,M1|milk|5,M1,relevance_decl_syn,relevance,away,declarative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,35,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk is not relevant to this task."
M2_milk_c5,M2|milk|5,M2,relevance_decl_syn,relevance,away,declarative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,33,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk does not matter here."
N1_milk_c5,N1|milk|5,N1,incong_imp_none,incongruent,neutral,imperative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,30,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: juggle milk."
N2_milk_c5,N2|milk|5,N2,incong_imp_none,incongruent,neutral,imperative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,30,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: laminate milk."
N3_milk_c5,N3|milk|5,N3,incong_imp_none,incongruent,neutral,imperative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,31,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: notarize milk."
N4_milk_c5,N4|milk|5,N4,incong_imp_none,incongruent,neutral,imperative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,31,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: braise milk."
N5_milk_c5,N5|milk|5,N5,incong_imp_none,incongruent,neutral,imperative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,30,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: centrifuge milk."
P1_milk_c5,P1|milk|5,P1,incong_imp_syn,incongruent,neutral,imperative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,32,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not juggle milk."
P2_milk_c5,P2|milk|5,P2,incong_imp_syn,incongruent,neutral,imperative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,32,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not laminate milk."
P3_milk_c5,P3|milk|5,P3,incong_imp_syn,incongruent,neutral,imperative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,33,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not notarize milk."
P4_milk_c5,P4|milk|5,P4,incong_imp_syn,incongruent,neutral,imperative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,33,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not braise milk."
P5_milk_c5,P5|milk|5,P5,incong_imp_syn,incongruent,neutral,imperative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,32,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not centrifuge milk."
Q1_milk_c5,Q1|milk|5,Q1,nonce_imp_none,nonce,neutral,imperative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,31,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: glorf milk."
Q2_milk_c5,Q2|milk|5,Q2,nonce_imp_none,nonce,neutral,imperative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,31,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: flarn milk."
Q3_milk_c5,Q3|milk|5,Q3,nonce_imp_none,nonce,neutral,imperative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,31,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: vusk milk."
R1_milk_c5,R1|milk|5,R1,nonce_imp_syn,nonce,neutral,imperative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,33,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not glorf milk."
R2_milk_c5,R2|milk|5,R2,nonce_imp_syn,nonce,neutral,imperative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,33,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not flarn milk."
R3_milk_c5,R3|milk|5,R3,nonce_imp_syn,nonce,neutral,imperative,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,33,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: do not vusk milk."
S1_milk_c5,S1|milk|5,S1,nonce_decl_none,nonce,neutral,declarative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,36,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk is glorfy to this task."
S2_milk_c5,S2|milk|5,S2,nonce_decl_none,nonce,neutral,declarative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,35,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk is flarny to this task."
S3_milk_c5,S3|milk|5,S3,nonce_decl_none,nonce,neutral,declarative,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,35,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk is vusky to this task."
T1_milk_c5,T1|milk|5,T1,base_bare_none,baseline,neutral,none,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,29,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: milk."
T2_milk_c5,T2|milk|5,T2,base_bare_syn,baseline,neutral,none,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,30,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: not milk."
T3_milk_c5,T3|milk|5,T3,base_filler_none,baseline,neutral,none,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,34,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: . . . . . milk."
T4_milk_c5,T4|milk|5,T4,base_filler_adjacent,baseline,neutral,none,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,34,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: . . . . not milk."
T5_milk_c5,T5|milk|5,T5,base_filler_detached,baseline,neutral,none,syntactic,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,34,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: not . . . . milk."
T6_milk_c5,T6|milk|5,T6,floor_control,control,away,declarative,morphological,milk,mass,held_out,trees,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,34,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background.""
While you write it: trees are irrelevant to this task."
T7_milk_c5,T7|-|5,T7,base_absent,baseline,none,none,none,milk,mass,held_out,,The air conditioner hummed quietly in the background.,5,The air conditioner hummed quietly in the background.,-0.168,1.559,21,"Write exactly this sentence and nothing else:
""The air conditioner hummed quietly in the background."""
A1_milk_c6,A1|milk|6,A1,focus_imp_none,focus,toward,imperative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,32,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: concentrate on milk."
A2_milk_c6,A2|milk|6,A2,focus_imp_none,focus,toward,imperative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,32,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: think about milk."
B1_milk_c6,B1|milk|6,B1,focus_decl_none,focus,toward,declarative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,35,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk is relevant to this task."
B2_milk_c6,B2|milk|6,B2,focus_decl_none,focus,toward,declarative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,35,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk is related to this task."
B3_milk_c6,B3|milk|6,B3,focus_decl_none,focus,toward,declarative,none,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,34,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk is the point here."
C1_milk_c6,C1|milk|6,C1,focus_imp_syn,focus_neg,toward,imperative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,33,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not ignore milk."
C2_milk_c6,C2|milk|6,C2,focus_imp_syn,focus_neg,toward,imperative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,33,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not overlook milk."
C3_milk_c6,C3|milk|6,C3,focus_imp_syn,focus_neg,toward,imperative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,34,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not set milk aside."
C4_milk_c6,C4|milk|6,C4,focus_imp_syn,focus_neg,toward,imperative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,34,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not skip past milk."
D1_milk_c6,D1|milk|6,D1,focus_imp_both,focus_neg,toward,imperative,both,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,33,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not disregard milk."
D2_milk_c6,D2|milk|6,D2,focus_imp_both,focus_neg,toward,imperative,both,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,33,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not discount milk."
D3_milk_c6,D3|milk|6,D3,focus_imp_both,focus_neg,toward,imperative,both,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,36,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not de-emphasize milk."
D4_milk_c6,D4|milk|6,D4,focus_imp_both,focus_neg,toward,imperative,both,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,34,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not disattend milk."
E1_milk_c6,E1|milk|6,E1,focus_decl_syn,focus_neg,toward,declarative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,36,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk is not beside the point here."
E2_milk_c6,E2|milk|6,E2,focus_decl_syn,focus_neg,toward,declarative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,34,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk is not extraneous here."
E3_milk_c6,E3|milk|6,E3,focus_decl_syn,focus_neg,toward,declarative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,37,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk does not belong to a different task."
F1_milk_c6,F1|milk|6,F1,focus_decl_both,focus_neg,toward,declarative,both,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,36,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk is not irrelevant to this task."
F2_milk_c6,F2|milk|6,F2,focus_decl_both,focus_neg,toward,declarative,both,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,38,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk is not unrelated to what you are writing."
F3_milk_c6,F3|milk|6,F3,focus_decl_both,focus_neg,toward,declarative,both,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,36,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: milk is not immaterial to this task."
G1_milk_c6,G1|milk|6,G1,mental_imp_syn,mental,away,imperative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,38,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: whatever you do, do not think about milk."
G2_milk_c6,G2|milk|6,G2,mental_imp_syn,mental,away,imperative,syntactic,milk,mass,held_out,,The book fell open to page 217.,6,The book fell open to page 217.,0.159,1.724,34,"Write exactly this sentence and nothing else:
""The book fell open to page 217.""
While you write it: do not think about milk."
